,spg,ion,element,Z,oxidation number,charge,Oxidation State,count
10168,176.0,Tl1.0,Tl,81,1.0,1.0,1.0,2
10169,176.0,Tm3.0,Tm,69,3.0,1.0,3.0,1
10170,176.0,U3.0,U,92,3.0,1.0,3.0,3
10171,176.0,U6.0,U,92,6.0,1.0,6.0,1
10172,176.0,V2.6666666666666665,V,23,2.6666666666666665,1.0,2.6666666666666665,1
10173,176.0,V5.0,V,23,5.0,1.0,5.0,8
10174,176.0,W3.0,W,74,3.0,1.0,3.0,2
10175,176.0,W3.3333333333333335,W,74,3.3333333333333335,1.0,3.3333333333333335,1
10176,176.0,W3.5,W,74,3.5,1.0,3.5,1
10177,176.0,W6.0,W,74,6.0,1.0,6.0,6
10178,176.0,Yb2.0,Yb,70,2.0,1.0,2.0,1
10179,176.0,Yb3.0,Yb,70,3.0,1.0,3.0,1
10180,176.0,Zn2.0,Zn,30,2.0,1.0,2.0,1
10181,176.0,Zr2.0,Zr,40,2.0,1.0,2.0,1
10182,176.0,Zr4.0,Zr,40,4.0,1.0,4.0,4
10183,178.0,Ag3.0,Ag,47,3.0,1.0,3.0,1
10184,178.0,Au3.0,Au,79,3.0,1.0,3.0,1
10185,178.0,Cl-1.0,Cl,17,1.0,-1.0,-1.0,1
10186,178.0,Cs1.0,Cs,55,1.0,1.0,1.0,1
10187,178.0,Cu2.0,Cu,29,2.0,1.0,2.0,1
10188,178.0,F-1.0,F,9,1.0,-1.0,-1.0,2
10189,180.0,B-3.0,B,5,3.0,-1.0,-3.0,7
10190,180.0,Ce3.0,Ce,58,3.0,1.0,3.0,1
10191,180.0,Cs1.0,Cs,55,1.0,1.0,1.0,1
10192,180.0,H1.0,H,1,1.0,1.0,1.0,1
10193,180.0,Hg2.0,Hg,80,2.0,1.0,2.0,1
10194,180.0,I-1.0,I,53,1.0,-1.0,-1.0,1
10195,180.0,La3.0,La,57,3.0,1.0,3.0,2
10196,180.0,Li1.0,Li,3,1.0,1.0,1.0,1
10197,180.0,Lu3.0,Lu,71,3.0,1.0,3.0,1
10198,180.0,N-3.0,N,7,3.0,-1.0,-3.0,1
10199,180.0,Na1.0,Na,11,1.0,1.0,1.0,1
10200,180.0,Nd3.0,Nd,60,3.0,1.0,3.0,1
10201,180.0,O-2.0,O,8,2.0,-1.0,-2.0,3
10202,180.0,P5.0,P,15,5.0,1.0,5.0,2
10203,180.0,Pr3.0,Pr,59,3.0,1.0,3.0,1
10204,180.0,Pt0.0,Pt,78,0.0,0.0,0.0,7
10205,180.0,Si-1.3333333333333333,Si,14,1.3333333333333333,-1.0,-1.3333333333333333,1
10206,180.0,Tm3.0,Tm,69,3.0,1.0,3.0,1
10207,180.0,V2.6666666666666665,V,23,2.6666666666666665,1.0,2.6666666666666665,1
10208,180.0,Y3.0,Y,39,3.0,1.0,3.0,1
10209,180.0,Yb3.0,Yb,70,3.0,1.0,3.0,1
10210,181.0,B-3.0,B,5,3.0,-1.0,-3.0,1
10211,181.0,Mg2.0,Mg,12,2.0,1.0,2.0,1
10212,181.0,Nb2.6666666666666665,Nb,41,2.6666666666666665,1.0,2.6666666666666665,1
10213,181.0,Ni1.3333333333333333,Ni,28,1.3333333333333333,1.0,1.3333333333333333,1
10214,181.0,Si-1.3333333333333333,Si,14,1.3333333333333333,-1.0,-1.3333333333333333,1
10215,182.0,B1.0,B,5,1.0,1.0,1.0,1
10216,182.0,Ca2.0,Ca,20,2.0,1.0,2.0,1
10217,182.0,Co1.0,Co,27,1.0,1.0,1.0,1
10218,182.0,Co3.111111111111111,Co,27,3.111111111111111,1.0,3.111111111111111,1
10219,182.0,Cr3.0,Cr,24,3.0,1.0,3.0,2
10220,182.0,Fe3.0,Fe,26,3.0,1.0,3.0,2
10221,182.0,Ga2.6666666666666665,Ga,31,2.6666666666666665,1.0,2.6666666666666665,1
10222,182.0,I-1.0,I,53,1.0,-1.0,-1.0,1
10223,182.0,K1.0,K,19,1.0,1.0,1.0,1
10224,182.0,Li1.0,Li,3,1.0,1.0,1.0,1
10225,182.0,Mn2.0,Mn,25,2.0,1.0,2.0,2
10226,182.0,N-3.0,N,7,3.0,-1.0,-3.0,1
10227,182.0,Nb2.6666666666666665,Nb,41,2.6666666666666665,1.0,2.6666666666666665,2
10228,182.0,Nb3.0,Nb,41,3.0,1.0,3.0,4
10229,182.0,Nb3.3333333333333335,Nb,41,3.3333333333333335,1.0,3.3333333333333335,3
10230,182.0,Ni1.0,Ni,28,1.0,1.0,1.0,1
10231,182.0,Ni2.0,Ni,28,2.0,1.0,2.0,1
10232,182.0,Ni3.111111111111111,Ni,28,3.111111111111111,1.0,3.111111111111111,1
10233,182.0,O-2.0,O,8,2.0,-1.0,-2.0,4
10234,182.0,Pb2.0,Pb,82,2.0,1.0,2.0,2
10235,182.0,Rh3.0,Rh,45,3.0,1.0,3.0,2
10236,182.0,S-2.0,S,16,2.0,-1.0,-2.0,14
10237,182.0,Se-2.0,Se,34,2.0,-1.0,-2.0,4
10238,182.0,Sm2.0,Sm,62,2.0,1.0,2.0,1
10239,182.0,Sn2.0,Sn,50,2.0,1.0,2.0,1
10240,182.0,Sr2.0,Sr,38,2.0,1.0,2.0,1
10241,182.0,Ta3.0,Ta,73,3.0,1.0,3.0,5
10242,182.0,Ta3.3333333333333335,Ta,73,3.3333333333333335,1.0,3.3333333333333335,2
10243,182.0,Ta3.6666666666666665,Ta,73,3.6666666666666665,1.0,3.6666666666666665,1
10244,182.0,Ta5.0,Ta,73,5.0,1.0,5.0,2
10245,182.0,Te4.0,Te,52,4.0,1.0,4.0,2
10246,182.0,Ti4.0,Ti,22,4.0,1.0,4.0,2
10247,182.0,V3.0,V,23,3.0,1.0,3.0,3
10248,183.0,O-2.0,O,8,2.0,-1.0,-2.0,1
10249,183.0,Tl1.0,Tl,81,1.0,1.0,1.0,1
10250,183.0,W5.666666666666667,W,74,5.666666666666667,1.0,5.666666666666667,1
10251,184.0,Cs1.0,Cs,55,1.0,1.0,1.0,1
10252,184.0,O-2.0,O,8,2.0,-1.0,-2.0,2
10253,184.0,P5.0,P,15,5.0,1.0,5.0,2
10254,184.0,Rb1.0,Rb,37,1.0,1.0,1.0,1
10255,184.0,Ti4.0,Ti,22,4.0,1.0,4.0,2
10256,184.0,V5.0,V,23,5.0,1.0,5.0,2
10257,185.0,Al3.0,Al,13,3.0,1.0,3.0,1
10258,185.0,As-3.0,As,33,3.0,-1.0,-3.0,4
10259,185.0,B3.0,B,5,3.0,1.0,3.0,9
10260,185.0,Ba2.0,Ba,56,2.0,1.0,2.0,17
10261,185.0,Br-1.0,Br,35,1.0,-1.0,-1.0,1
10262,185.0,C-4.0,C,6,4.0,-1.0,-4.0,1
10263,185.0,Cl-1.0,Cl,17,1.0,-1.0,-1.0,5
10264,185.0,Co4.0,Co,27,4.0,1.0,4.0,1
10265,185.0,Cs1.0,Cs,55,1.0,1.0,1.0,2
10266,185.0,Cu1.6666666666666667,Cu,29,1.6666666666666667,1.0,1.6666666666666667,1
10267,185.0,Dy3.0,Dy,66,3.0,1.0,3.0,2
10268,185.0,Er3.0,Er,68,3.0,1.0,3.0,2
10269,185.0,Eu3.0,Eu,63,3.0,1.0,3.0,1
10270,185.0,F-1.0,F,9,1.0,-1.0,-1.0,3
10271,185.0,Ga3.0,Ga,31,3.0,1.0,3.0,2
10272,185.0,Gd3.0,Gd,64,3.0,1.0,3.0,1
10273,185.0,H-1.0,H,1,1.0,-1.0,-1.0,1
10274,185.0,H1.0,H,1,1.0,1.0,1.0,1
10275,185.0,Ho3.0,Ho,67,3.0,1.0,3.0,1
10276,185.0,I-1.0,I,53,1.0,-1.0,-1.0,2
10277,185.0,In3.0,In,49,3.0,1.0,3.0,2
10278,185.0,K1.0,K,19,1.0,1.0,1.0,2
10279,185.0,Li1.0,Li,3,1.0,1.0,1.0,1
10280,185.0,Lu3.0,Lu,71,3.0,1.0,3.0,3
10281,185.0,Mg2.0,Mg,12,2.0,1.0,2.0,1
10282,185.0,Mn3.0,Mn,25,3.0,1.0,3.0,4
10283,185.0,N-3.0,N,7,3.0,-1.0,-3.0,1
10284,185.0,N5.0,N,7,5.0,1.0,5.0,2
10285,185.0,Na1.0,Na,11,1.0,1.0,1.0,2
10286,185.0,Nb4.714285714285714,Nb,41,4.714285714285714,1.0,4.714285714285714,1
10287,185.0,Nd3.0,Nd,60,3.0,1.0,3.0,1
10288,185.0,Ni1.2,Ni,28,1.2,1.0,1.2,1
10289,185.0,Ni2.0,Ni,28,2.0,1.0,2.0,1
10290,185.0,O-2.0,O,8,2.0,-1.0,-2.0,25
10291,185.0,Os7.0,Os,76,7.0,1.0,7.0,2
10292,185.0,P1.5,P,15,1.5,1.0,1.5,1
10293,185.0,Re7.0,Re,75,7.0,1.0,7.0,5
10294,185.0,S-2.0,S,16,2.0,-1.0,-2.0,2
10295,185.0,Sc3.0,Sc,21,3.0,1.0,3.0,1
10296,185.0,Si4.0,Si,14,4.0,1.0,4.0,2
10297,185.0,Sn4.0,Sn,50,4.0,1.0,4.0,1
10298,185.0,Sr2.0,Sr,38,2.0,1.0,2.0,2
10299,185.0,Ta5.0,Ta,73,5.0,1.0,5.0,1
10300,185.0,Ti4.0,Ti,22,4.0,1.0,4.0,1
10301,185.0,Tm3.0,Tm,69,3.0,1.0,3.0,2
10302,185.0,U3.0,U,92,3.0,1.0,3.0,1
10303,185.0,Y3.0,Y,39,3.0,1.0,3.0,2
10304,185.0,Yb3.0,Yb,70,3.0,1.0,3.0,1
10305,186.0,Ac3.0,Ac,89,3.0,1.0,3.0,1
10306,186.0,Al3.0,Al,13,3.0,1.0,3.0,8
10307,186.0,As-3.0,As,33,3.0,-1.0,-3.0,4
10308,186.0,As3.0,As,33,3.0,1.0,3.0,2
10309,186.0,Au-1.0,Au,79,1.0,-1.0,-1.0,1
10310,186.0,Au1.0,Au,79,1.0,1.0,1.0,1
10311,186.0,B-1.0,B,5,1.0,-1.0,-1.0,2
10312,186.0,B3.0,B,5,3.0,1.0,3.0,2
10313,186.0,Ba2.0,Ba,56,2.0,1.0,2.0,22
10314,186.0,Be2.0,Be,4,2.0,1.0,2.0,2
10315,186.0,Bi3.0,Bi,83,3.0,1.0,3.0,1
10316,186.0,Br-1.0,Br,35,1.0,-1.0,-1.0,8
10317,186.0,Br5.0,Br,35,5.0,1.0,5.0,4
10318,186.0,C-4.0,C,6,4.0,-1.0,-4.0,2
10319,186.0,Ca2.0,Ca,20,2.0,1.0,2.0,5
10320,186.0,Cd2.0,Cd,48,2.0,1.0,2.0,6
10321,186.0,Ce3.0,Ce,58,3.0,1.0,3.0,1
10322,186.0,Cl-1.0,Cl,17,1.0,-1.0,-1.0,16
10323,186.0,Co4.0,Co,27,4.0,1.0,4.0,1
10324,186.0,Cs1.0,Cs,55,1.0,1.0,1.0,5
10325,186.0,Cu1.0,Cu,29,1.0,1.0,1.0,2
10326,186.0,Dy3.0,Dy,66,3.0,1.0,3.0,2
10327,186.0,Er3.0,Er,68,3.0,1.0,3.0,2
10328,186.0,Eu2.0,Eu,63,2.0,1.0,2.0,6
10329,186.0,F-1.0,F,9,1.0,-1.0,-1.0,8
10330,186.0,Fe3.0,Fe,26,3.0,1.0,3.0,2
10331,186.0,Ga3.0,Ga,31,3.0,1.0,3.0,6
10332,186.0,Gd3.0,Gd,64,3.0,1.0,3.0,2
10333,186.0,Ge4.0,Ge,32,4.0,1.0,4.0,2
10334,186.0,H-1.0,H,1,1.0,-1.0,-1.0,1
10335,186.0,H1.0,H,1,1.0,1.0,1.0,11
10336,186.0,Hg2.0,Hg,80,2.0,1.0,2.0,8
10337,186.0,Ho3.0,Ho,67,3.0,1.0,3.0,1
10338,186.0,I-1.0,I,53,1.0,-1.0,-1.0,7
10339,186.0,In3.0,In,49,3.0,1.0,3.0,3
10340,186.0,Ir4.0,Ir,77,4.0,1.0,4.0,9
10341,186.0,K1.0,K,19,1.0,1.0,1.0,14
10342,186.0,La2.0,La,57,2.0,1.0,2.0,1
10343,186.0,La3.0,La,57,3.0,1.0,3.0,6
10344,186.0,Li1.0,Li,3,1.0,1.0,1.0,9
10345,186.0,Lu3.0,Lu,71,3.0,1.0,3.0,1
10346,186.0,Mg2.0,Mg,12,2.0,1.0,2.0,3
10347,186.0,Mn2.0,Mn,25,2.0,1.0,2.0,11
10348,186.0,Mn4.0,Mn,25,4.0,1.0,4.0,1
10349,186.0,Mo2.3333333333333335,Mo,42,2.3333333333333335,1.0,2.3333333333333335,1
10350,186.0,Mo3.0,Mo,42,3.0,1.0,3.0,1
10351,186.0,Mo4.0,Mo,42,4.0,1.0,4.0,1
10352,186.0,N-3.0,N,7,3.0,-1.0,-3.0,15
10353,186.0,Na1.0,Na,11,1.0,1.0,1.0,18
10354,186.0,Nb3.0,Nb,41,3.0,1.0,3.0,1
10355,186.0,Nb5.0,Nb,41,5.0,1.0,5.0,2
10356,186.0,Nd3.0,Nd,60,3.0,1.0,3.0,4
10357,186.0,Ni1.0,Ni,28,1.0,1.0,1.0,1
10358,186.0,Ni2.0,Ni,28,2.0,1.0,2.0,1
10359,186.0,Ni4.0,Ni,28,4.0,1.0,4.0,1
10360,186.0,O-2.0,O,8,2.0,-1.0,-2.0,59
10361,186.0,P-2.5,P,15,2.5,-1.0,-2.5,1
10362,186.0,P-3.0,P,15,3.0,-1.0,-3.0,4
10363,186.0,Pb2.0,Pb,82,2.0,1.0,2.0,1
10364,186.0,Pr3.0,Pr,59,3.0,1.0,3.0,3
10365,186.0,Pt-2.0,Pt,78,2.0,-1.0,-2.0,2
10366,186.0,Pt2.0,Pt,78,2.0,1.0,2.0,1
10367,186.0,Pt4.0,Pt,78,4.0,1.0,4.0,1
10368,186.0,Pu4.0,Pu,94,4.0,1.0,4.0,1
10369,186.0,Rb1.0,Rb,37,1.0,1.0,1.0,6
10370,186.0,Ru5.0,Ru,44,5.0,1.0,5.0,9
10371,186.0,S-2.0,S,16,2.0,-1.0,-2.0,16
10372,186.0,S5.0,S,16,5.0,1.0,5.0,1
10373,186.0,Sb-1.0,Sb,51,1.0,-1.0,-1.0,2
10374,186.0,Sb-2.0,Sb,51,2.0,-1.0,-2.0,1
10375,186.0,Sb-3.0,Sb,51,3.0,-1.0,-3.0,6
10376,186.0,Sb5.0,Sb,51,5.0,1.0,5.0,2
10377,186.0,Sc3.0,Sc,21,3.0,1.0,3.0,1
10378,186.0,Se-1.6666666666666667,Se,34,1.6666666666666667,-1.0,-1.6666666666666667,1
10379,186.0,Se-2.0,Se,34,2.0,-1.0,-2.0,14
10380,186.0,Se4.0,Se,34,4.0,1.0,4.0,2
10381,186.0,Si-4.0,Si,14,4.0,-1.0,-4.0,1
10382,186.0,Si4.0,Si,14,4.0,1.0,4.0,4
10383,186.0,Sm3.0,Sm,62,3.0,1.0,3.0,1
10384,186.0,Sn2.0,Sn,50,2.0,1.0,2.0,4
10385,186.0,Sr2.0,Sr,38,2.0,1.0,2.0,8
10386,186.0,Ta5.0,Ta,73,5.0,1.0,5.0,3
10387,186.0,Tb3.0,Tb,65,3.0,1.0,3.0,2
10388,186.0,Tc-1.2857142857142858,Tc,43,1.2857142857142858,-1.0,-1.2857142857142858,1
10389,186.0,Te-2.0,Te,52,2.0,-1.0,-2.0,7
10390,186.0,Te4.0,Te,52,4.0,1.0,4.0,1
10391,186.0,Tl1.0,Tl,81,1.0,1.0,1.0,2
10392,186.0,Tm3.0,Tm,69,3.0,1.0,3.0,1
10393,186.0,U3.0,U,92,3.0,1.0,3.0,1
10394,186.0,V3.0,V,23,3.0,1.0,3.0,1
10395,186.0,W6.0,W,74,6.0,1.0,6.0,5
10396,186.0,Y3.0,Y,39,3.0,1.0,3.0,6
10397,186.0,Yb2.0,Yb,70,2.0,1.0,2.0,2
10398,186.0,Yb3.0,Yb,70,3.0,1.0,3.0,3
10399,186.0,Zn2.0,Zn,30,2.0,1.0,2.0,11
10400,187.0,As-3.0,As,33,3.0,-1.0,-3.0,2
10401,187.0,Au1.0,Au,79,1.0,1.0,1.0,2
10402,187.0,Au2.0,Au,79,2.0,1.0,2.0,2
10403,187.0,B-1.0,B,5,1.0,-1.0,-1.0,1
10404,187.0,B-3.0,B,5,3.0,-1.0,-3.0,2
10405,187.0,B0.0,B,5,0.0,0.0,0.0,1
10406,187.0,Ba2.0,Ba,56,2.0,1.0,2.0,3
10407,187.0,Br-1.0,Br,35,1.0,-1.0,-1.0,2
10408,187.0,C-4.0,C,6,4.0,-1.0,-4.0,1
10409,187.0,C4.0,C,6,4.0,1.0,4.0,3
10410,187.0,Ca2.0,Ca,20,2.0,1.0,2.0,1
10411,187.0,Ce3.0,Ce,58,3.0,1.0,3.0,1
10412,187.0,Co1.6666666666666667,Co,27,1.6666666666666667,1.0,1.6666666666666667,1
10413,187.0,Co1.8333333333333333,Co,27,1.8333333333333333,1.0,1.8333333333333333,1
10414,187.0,Co2.0,Co,27,2.0,1.0,2.0,1
10415,187.0,Cr3.0,Cr,24,3.0,1.0,3.0,1
10416,187.0,Dy3.0,Dy,66,3.0,1.0,3.0,2
10417,187.0,Er3.0,Er,68,3.0,1.0,3.0,1
10418,187.0,Eu2.0,Eu,63,2.0,1.0,2.0,2
10419,187.0,F-1.0,F,9,1.0,-1.0,-1.0,3
10420,187.0,Ga2.0,Ga,31,2.0,1.0,2.0,4
10421,187.0,Ga3.0,Ga,31,3.0,1.0,3.0,1
10422,187.0,Gd3.0,Gd,64,3.0,1.0,3.0,2
10423,187.0,H-1.0,H,1,1.0,-1.0,-1.0,7
10424,187.0,H1.0,H,1,1.0,1.0,1.0,1
10425,187.0,Ho3.0,Ho,67,3.0,1.0,3.0,1
10426,187.0,In1.0,In,49,1.0,1.0,1.0,4
10427,187.0,In2.0,In,49,2.0,1.0,2.0,1
10428,187.0,Ir3.0,Ir,77,3.0,1.0,3.0,2
10429,187.0,K1.0,K,19,1.0,1.0,1.0,3
10430,187.0,La2.0,La,57,2.0,1.0,2.0,1
10431,187.0,Li1.0,Li,3,1.0,1.0,1.0,3
10432,187.0,Lu3.0,Lu,71,3.0,1.0,3.0,3
10433,187.0,Mg2.0,Mg,12,2.0,1.0,2.0,1
10434,187.0,Mo3.0,Mo,42,3.0,1.0,3.0,1
10435,187.0,N-3.0,N,7,3.0,-1.0,-3.0,5
10436,187.0,Nb3.0,Nb,41,3.0,1.0,3.0,3
10437,187.0,Nb3.25,Nb,41,3.25,1.0,3.25,1
10438,187.0,Nb4.0,Nb,41,4.0,1.0,4.0,1
10439,187.0,Ni1.0,Ni,28,1.0,1.0,1.0,2
10440,187.0,O-2.0,O,8,2.0,-1.0,-2.0,3
10441,187.0,Os-2.0,Os,76,2.0,-1.0,-2.0,2
10442,187.0,Os3.0,Os,76,3.0,1.0,3.0,1
10443,187.0,P-1.0,P,15,1.0,-1.0,-1.0,8
10444,187.0,P-3.0,P,15,3.0,-1.0,-3.0,4
10445,187.0,Pd2.0,Pd,46,2.0,1.0,2.0,1
10446,187.0,Pt-2.0,Pt,78,2.0,-1.0,-2.0,8
10447,187.0,Rb1.0,Rb,37,1.0,1.0,1.0,1
10448,187.0,Re3.0,Re,75,3.0,1.0,3.0,1
10449,187.0,Ru2.0,Ru,44,2.0,1.0,2.0,1
10450,187.0,Ru3.0,Ru,44,3.0,1.0,3.0,1
10451,187.0,S-2.0,S,16,2.0,-1.0,-2.0,4
10452,187.0,Sb-2.0,Sb,51,2.0,-1.0,-2.0,1
10453,187.0,Sc3.0,Sc,21,3.0,1.0,3.0,1
10454,187.0,Se-2.0,Se,34,2.0,-1.0,-2.0,14
10455,187.0,Si-2.6666666666666665,Si,14,2.6666666666666665,-1.0,-2.6666666666666665,1
10456,187.0,Si-4.0,Si,14,4.0,-1.0,-4.0,7
10457,187.0,Sm2.0,Sm,62,2.0,1.0,2.0,2
10458,187.0,Sm3.0,Sm,62,3.0,1.0,3.0,1
10459,187.0,Sr2.0,Sr,38,2.0,1.0,2.0,3
10460,187.0,Ta3.0,Ta,73,3.0,1.0,3.0,2
10461,187.0,Ta3.3333333333333335,Ta,73,3.3333333333333335,1.0,3.3333333333333335,1
10462,187.0,Tb3.0,Tb,65,3.0,1.0,3.0,2
10463,187.0,Tc-3.0,Tc,43,3.0,-1.0,-3.0,4
10464,187.0,Tc1.0,Tc,43,1.0,1.0,1.0,1
10465,187.0,Te-2.0,Te,52,2.0,-1.0,-2.0,2
10466,187.0,Ti2.0,Ti,22,2.0,1.0,2.0,1
10467,187.0,Tm3.0,Tm,69,3.0,1.0,3.0,1
10468,187.0,V3.0,V,23,3.0,1.0,3.0,1
10469,187.0,W2.0,W,74,2.0,1.0,2.0,1
10470,187.0,W4.0,W,74,4.0,1.0,4.0,1
10471,187.0,Y3.0,Y,39,3.0,1.0,3.0,2
10472,187.0,Yb3.0,Yb,70,3.0,1.0,3.0,1
10473,187.0,Zn2.0,Zn,30,2.0,1.0,2.0,1
10474,187.0,Zr2.0,Zr,40,2.0,1.0,2.0,2
10475,188.0,Ba2.0,Ba,56,2.0,1.0,2.0,5
10476,188.0,Be2.0,Be,4,2.0,1.0,2.0,2
10477,188.0,Ca2.0,Ca,20,2.0,1.0,2.0,1
10478,188.0,Cd2.0,Cd,48,2.0,1.0,2.0,1
10479,188.0,Ce3.0,Ce,58,3.0,1.0,3.0,1
10480,188.0,Co2.0,Co,27,2.0,1.0,2.0,1
10481,188.0,F-1.0,F,9,1.0,-1.0,-1.0,2
10482,188.0,Ge4.0,Ge,32,4.0,1.0,4.0,5
10483,188.0,Hf4.0,Hf,72,4.0,1.0,4.0,1
10484,188.0,K1.0,K,19,1.0,1.0,1.0,8
10485,188.0,La3.0,La,57,3.0,1.0,3.0,1
10486,188.0,Mg2.0,Mg,12,2.0,1.0,2.0,1
10487,188.0,Mn2.0,Mn,25,2.0,1.0,2.0,1
10488,188.0,Nb5.0,Nb,41,5.0,1.0,5.0,1
10489,188.0,O-2.0,O,8,2.0,-1.0,-2.0,17
10490,188.0,P5.0,P,15,5.0,1.0,5.0,6
10491,188.0,Rb1.0,Rb,37,1.0,1.0,1.0,3
10492,188.0,Si4.0,Si,14,4.0,1.0,4.0,4
10493,188.0,Sn4.0,Sn,50,4.0,1.0,4.0,2
10494,188.0,Ta5.0,Ta,73,5.0,1.0,5.0,5
10495,188.0,Ti4.0,Ti,22,4.0,1.0,4.0,1
10496,188.0,Tl1.0,Tl,81,1.0,1.0,1.0,1
10497,188.0,Zn2.0,Zn,30,2.0,1.0,2.0,3
10498,188.0,Zr4.0,Zr,40,4.0,1.0,4.0,1
10499,189.0,Ag1.0,Ag,47,1.0,1.0,1.0,10
10500,189.0,Al3.0,Al,13,3.0,1.0,3.0,1
10501,189.0,As-2.0,As,33,2.0,-1.0,-2.0,2
10502,189.0,As-3.0,As,33,3.0,-1.0,-3.0,8
10503,189.0,B-3.0,B,5,3.0,-1.0,-3.0,2
10504,189.0,B3.0,B,5,3.0,1.0,3.0,6
10505,189.0,Ba2.0,Ba,56,2.0,1.0,2.0,8
10506,189.0,C-1.8666666666666667,C,6,1.8666666666666667,-1.0,-1.8666666666666667,3
10507,189.0,C-3.066666666666667,C,6,3.066666666666667,-1.0,-3.066666666666667,3
10508,189.0,C-3.466666666666667,C,6,3.466666666666667,-1.0,-3.466666666666667,3
10509,189.0,C-4.0,C,6,4.0,-1.0,-4.0,1
10510,189.0,C4.0,C,6,4.0,1.0,4.0,4
10511,189.0,Ca2.0,Ca,20,2.0,1.0,2.0,6
10512,189.0,Cl-1.0,Cl,17,1.0,-1.0,-1.0,1
10513,189.0,Co1.0,Co,27,1.0,1.0,1.0,1
10514,189.0,Co1.105263157894737,Co,27,1.105263157894737,1.0,1.105263157894737,1
10515,189.0,Co1.25,Co,27,1.25,1.0,1.25,1
10516,189.0,Co1.368421052631579,Co,27,1.368421052631579,1.0,1.368421052631579,2
10517,189.0,Cr2.0,Cr,24,2.0,1.0,2.0,2
10518,189.0,Cs1.0,Cs,55,1.0,1.0,1.0,2
10519,189.0,Cu1.0,Cu,29,1.0,1.0,1.0,3
10520,189.0,Cu1.105263157894737,Cu,29,1.105263157894737,1.0,1.105263157894737,1
10521,189.0,Cu2.0,Cu,29,2.0,1.0,2.0,1
10522,189.0,Dy3.0,Dy,66,3.0,1.0,3.0,2
10523,189.0,Er3.0,Er,68,3.0,1.0,3.0,3
10524,189.0,Eu2.4,Eu,63,2.4,1.0,2.4,1
10525,189.0,Eu2.6666666666666665,Eu,63,2.6666666666666665,1.0,2.6666666666666665,1
10526,189.0,Eu3.0,Eu,63,3.0,1.0,3.0,2
10527,189.0,F-1.0,F,9,1.0,-1.0,-1.0,8
10528,189.0,Gd3.0,Gd,64,3.0,1.0,3.0,1
10529,189.0,H-0.5555555555555556,H,1,0.5555555555555556,-1.0,-0.5555555555555556,1
10530,189.0,H-1.0,H,1,1.0,-1.0,-1.0,1
10531,189.0,H0.1111111111111111,H,1,0.1111111111111111,1.0,0.1111111111111111,1
10532,189.0,Hf4.0,Hf,72,4.0,1.0,4.0,1
10533,189.0,Ir4.666666666666667,Ir,77,4.666666666666667,1.0,4.666666666666667,2
10534,189.0,K1.0,K,19,1.0,1.0,1.0,7
10535,189.0,La3.0,La,57,3.0,1.0,3.0,4
10536,189.0,Li1.0,Li,3,1.0,1.0,1.0,3
10537,189.0,Lu3.0,Lu,71,3.0,1.0,3.0,1
10538,189.0,Mg2.0,Mg,12,2.0,1.0,2.0,2
10539,189.0,Mn2.0,Mn,25,2.0,1.0,2.0,4
10540,189.0,Mo2.0,Mo,42,2.0,1.0,2.0,1
10541,189.0,N-3.0,N,7,3.0,-1.0,-3.0,2
10542,189.0,Na1.0,Na,11,1.0,1.0,1.0,9
10543,189.0,Nb2.0,Nb,41,2.0,1.0,2.0,1
10544,189.0,Nb5.0,Nb,41,5.0,1.0,5.0,2
10545,189.0,Nd2.8,Nd,60,2.8,1.0,2.8,1
10546,189.0,Nd3.0,Nd,60,3.0,1.0,3.0,4
10547,189.0,Ni1.0,Ni,28,1.0,1.0,1.0,4
10548,189.0,Ni1.25,Ni,28,1.25,1.0,1.25,2
10549,189.0,Ni1.3333333333333333,Ni,28,1.3333333333333333,1.0,1.3333333333333333,1
10550,189.0,Ni1.5,Ni,28,1.5,1.0,1.5,1
10551,189.0,Ni1.8333333333333333,Ni,28,1.8333333333333333,1.0,1.8333333333333333,1
10552,189.0,Ni2.0,Ni,28,2.0,1.0,2.0,2
10553,189.0,Ni2.6666666666666665,Ni,28,2.6666666666666665,1.0,2.6666666666666665,1
10554,189.0,O-2.0,O,8,2.0,-1.0,-2.0,18
10555,189.0,Os-1.0,Os,76,1.0,-1.0,-1.0,2
10556,189.0,Os-1.6,Os,76,1.6,-1.0,-1.6,3
10557,189.0,Os6.0,Os,76,6.0,1.0,6.0,1
10558,189.0,P-2.0,P,15,2.0,-1.0,-2.0,2
10559,189.0,P-3.0,P,15,3.0,-1.0,-3.0,15
10560,189.0,P5.0,P,15,5.0,1.0,5.0,1
10561,189.0,Pd2.0,Pd,46,2.0,1.0,2.0,2
10562,189.0,Pr3.0,Pr,59,3.0,1.0,3.0,3
10563,189.0,Pr4.0,Pr,59,4.0,1.0,4.0,1
10564,189.0,Pt-2.0,Pt,78,2.0,-1.0,-2.0,1
10565,189.0,Pt0.6666666666666666,Pt,78,0.6666666666666666,1.0,0.6666666666666666,1
10566,189.0,Rb1.0,Rb,37,1.0,1.0,1.0,6
10567,189.0,Re3.0,Re,75,3.0,1.0,3.0,1
10568,189.0,Re3.2,Re,75,3.2,1.0,3.2,3
10569,189.0,Ru2.0,Ru,44,2.0,1.0,2.0,2
10570,189.0,S-1.0,S,16,1.0,-1.0,-1.0,2
10571,189.0,S-2.0,S,16,2.0,-1.0,-2.0,2
